id,cve_id,commit_url,project_name,commit_id,repo_url,parent_commit_id,malicious_files,malicious_commit_hashes
10377,CVE-2022-31116,https://github.com/ultrajson/ultrajson/commit/67ec07183342589d602e0fcf7bb1ff3e19272687,ultrajson,67ec07183342589d602e0fcf7bb1ff3e19272687,https://github.com//ultrajson/ultrajson,cc701192c7a20922f829b75e6ac1f5b6298fe7e9,"tests/test_ujson.py,lib/ultrajsondec.c","687b883713b33ba87426a943c4b6c6e3a625df08,7687b3de7a31178f96cbf7d18cff3ece47c05b46,95e7768b6bd19645f8d729dd920c52fbc5dfe187,0b1fc32ca285599b3bccc0aab571f313bd39b7cb,2d1f088c2e9c5eabbaeb8f17ebe7b0a057ecc423,935fe0cec4ad7d62c89cba8b2b667a60ab8336f3,f4029cc6efea47f0cf9b4a24aa8a93f1ed4620b7,e13549e093abf75af8adcbc1635b1bf6ffa597b9,e0e5db9a46decfea1174217382486e06bbab4743,d1940481640c01e40acc699568c955860b7d3359,9b9af1ab70a09a87c540bc576cef5c2a8cc689ef,1932240cad3eaf85e7f868f9d3faa91bf6a23c06,b3f8754c8a0c743e9f80c06472ec7a7adc96f438,bb35930777ca60566845e400ffc84eb96e71cb36,c5a66cc37c777712868e58946546f075d00c2a2d,a8f0f0f1010956b27bf0c2cb5e52d85bb84e273a,af699c3cd0a83dfc41b365ae7fc00fde5e67adb4,578c75ff58f251a553cbaa3452de0f87a96d39e2,70f6a76a4c065c2172b31b856f5039e51382bd0e,5013dd442e8419d67a56935b0e4fcd1e31596296,4a2bfe9120ef2b9bc65b2982ed0839b464e7a3ff,1a0f2a1d49a0322fd6ab462c3ab896bf64199bf5,d9ca1c9b5b69e1523706d30d6b73cdf93db70699,33d4bce0529f7d2c6c9ad94f202f7a74235d4ff5,e224ffd6f5129a1be1a39e02f55e9167405eed5f,316d384f41a9eb0268cf48988f711b15c1f6cc36,b7fba98136f7e1a86f1074f4f16024428307167a,b7bdaa8cd799acd3f3a872c3fa938f8ee7565338,06173a7354eaeddb5588de1b9f80248db80de59b,6ecc50d0be8d70faee8a47d6f64e6eed2cfffc54,a8b35ef73a92bee355043795490571f5b31800d9,d041aba16a32f4abb87a8e47279da02bc6e942a9,92c57b421052b146e4f2dfce9386c7cf13241091,61dd6f19e83ed0dc8ce58a2389759a10267a86de,e84bbdede87865dd6dec6762e2c8a3b48b88119a,692f59d2aaa46dfdc5c4e5630487c3315149b5b6,197a7fd4d8bbf0a8355852017c8b25aab26b6777,7e89f2f216873fe2770037629a1ec6d16814d111,04428508d678abfe6f57652ad1da4a71460778b3,a2e9adb88574ef3ca650d483e648a58146702c54,f090103b31849257ab64d2edc895d1934bfbee1a,06992a2072955a6b9e5cebbe9f664a19c4c0916e"
10378,CVE-2022-31117,https://github.com/ultrajson/ultrajson/commit/9c20de0f77b391093967e25d01fb48671104b15b,ultrajson,9c20de0f77b391093967e25d01fb48671104b15b,https://github.com//ultrajson/ultrajson,67ec07183342589d602e0fcf7bb1ff3e19272687,,
10380,CVE-2022-31124,https://github.com/scottcwang/openssh_key_parser/commit/d5b53b4b7e76c5b666fc657019dbf864fb04076c,openssh_key_parser,d5b53b4b7e76c5b666fc657019dbf864fb04076c,https://github.com//scottcwang/openssh_key_parser,26e0a471e9fdb23e635bc3014cf4cbd2323a08d3,openssh_key/private_key_list.py,"7ae8db65f9fae547ae1ef7ceb8a0f698f2f11afd,ce30afc18b56a81a43c044b0dcff01d630f2d385,bf59d6082954d0ef15b141d8f5e985a369169688,1ff818b47a4327f7de36d6afe6044547b3f5fac6,6d3ec85aa9694ac6350e15f50edcaf9be8c1eed9,2d813737c71cb93d08ac649f17449532b4f1002f,55b17efb997c4fff61f352dc5ddf5f641b0a56d1,d5b53b4b7e76c5b666fc657019dbf864fb04076c,99efcbf8c8a92e54a401d1ed826ab94fe852dde7,3436d484adf04ba0a27236c483ef1486788336d8,b97a818ca349cb561c092cc617c6108d5fb05990,139f8ec5a1ec41676d200541dad8cba9e2b2b89a,6bd92446e5b77c61ef55d4d10646c758c879a6fb,857c6a455509a4d3a2f9942cb6061d2deb7e9e95,2720c6b53977fb1b07f538acc836358bc2c99e32,0e6dad073b094f42a5b85cdbc9710e030d311138,368f44c653f278a00c883ce24629432fb39f369f,a2c49a095aa3ff4424299fce5c6ab396a1a7e6a0,747b546492fca5dd6e7e7cc1818c25f4267ed57c,e510f59c1b9795bb3d8b3b878f1425b77cbab6e0"
10381,CVE-2022-31124,https://github.com/scottcwang/openssh_key_parser/commit/26e0a471e9fdb23e635bc3014cf4cbd2323a08d3,openssh_key_parser,26e0a471e9fdb23e635bc3014cf4cbd2323a08d3,https://github.com//scottcwang/openssh_key_parser,69fe5b7addc21d3f39626ae93c6961811aea9d4c,,
10382,CVE-2022-31124,https://github.com/scottcwang/openssh_key_parser/commit/274447f91b4037b7050ae634879b657554523b39,openssh_key_parser,274447f91b4037b7050ae634879b657554523b39,https://github.com//scottcwang/openssh_key_parser,69fe5b7addc21d3f39626ae93c6961811aea9d4c,openssh_key/private_key_list.py,"7ae8db65f9fae547ae1ef7ceb8a0f698f2f11afd,ce30afc18b56a81a43c044b0dcff01d630f2d385,bf59d6082954d0ef15b141d8f5e985a369169688,1ff818b47a4327f7de36d6afe6044547b3f5fac6,6d3ec85aa9694ac6350e15f50edcaf9be8c1eed9,2d813737c71cb93d08ac649f17449532b4f1002f,55b17efb997c4fff61f352dc5ddf5f641b0a56d1,d5b53b4b7e76c5b666fc657019dbf864fb04076c,99efcbf8c8a92e54a401d1ed826ab94fe852dde7,3436d484adf04ba0a27236c483ef1486788336d8,b97a818ca349cb561c092cc617c6108d5fb05990,139f8ec5a1ec41676d200541dad8cba9e2b2b89a,6bd92446e5b77c61ef55d4d10646c758c879a6fb,857c6a455509a4d3a2f9942cb6061d2deb7e9e95,2720c6b53977fb1b07f538acc836358bc2c99e32,0e6dad073b094f42a5b85cdbc9710e030d311138,368f44c653f278a00c883ce24629432fb39f369f,a2c49a095aa3ff4424299fce5c6ab396a1a7e6a0,747b546492fca5dd6e7e7cc1818c25f4267ed57c,e510f59c1b9795bb3d8b3b878f1425b77cbab6e0"
10384,CVE-2022-31128,https://github.com/Enalean/tuleap/commit/58ecb1dee1c46075d3e089980301ebfbe0bafd33,tuleap,58ecb1dee1c46075d3e089980301ebfbe0bafd33,https://github.com//Enalean/tuleap,ecbfaa500e00574add1002dedae8d35219ca733e,plugins/git/include/REST/v1/Branch/BranchCreator.php,"33acc56f75d5a153b151b3d033451280c9b0c64a,58ecb1dee1c46075d3e089980301ebfbe0bafd33"
10385,CVE-2022-31129,https://github.com/moment/moment/commit/9a3b5894f3d5d602948ac8a02e4ee528a49ca3a3,moment,9a3b5894f3d5d602948ac8a02e4ee528a49ca3a3,https://github.com//moment/moment,6374fd860aeff75e6c9d9d11540c6b22bc7ef175,,
10388,CVE-2022-31133,https://github.com/humhub/humhub/commit/07d9f8f9b6334970ee38156a3416c3708d157cae,humhub,07d9f8f9b6334970ee38156a3416c3708d157cae,https://github.com//humhub/humhub,f88991dfe56a05870df165ac89a2755dd4c1ffa1,,
10389,CVE-2022-31133,https://github.com/humhub/humhub/commit/f88991dfe56a05870df165ac89a2755dd4c1ffa1,humhub,f88991dfe56a05870df165ac89a2755dd4c1ffa1,https://github.com//humhub/humhub,fe5c3b5719cddb4d775cdb9debf3bec88f45e333,,
10390,CVE-2022-31135,https://github.com/AttorneyOnline/akashi/commit/5566cdfedddef1f219aee33477d9c9690bf2f78b,akashi,5566cdfedddef1f219aee33477d9c9690bf2f78b,https://github.com//AttorneyOnline/akashi,78f3e1d3d175c94c14734b3b2d0a3f1167eec2f7,,
10391,CVE-2022-31136,https://github.com/bookwyrm-social/bookwyrm/commit/fe33fdcf564a6a5667aef75d5456bea08feab50d,bookwyrm,fe33fdcf564a6a5667aef75d5456bea08feab50d,https://github.com//bookwyrm-social/bookwyrm,58b23a74da94795691c4e57df32b7095fb0dec8a,,
10393,CVE-2022-31138,https://github.com/mailcow/mailcow-dockerized/commit/d373164e13a14e058f82c9f1918a5612f375a9f9,mailcow-dockerized,d373164e13a14e058f82c9f1918a5612f375a9f9,https://github.com//mailcow/mailcow-dockerized,71db83efce069c8f241bdfd4ecac56babc9b2610,,
10394,CVE-2022-31139,https://github.com/Karlatemp/UnsafeAccessor/commit/4ef83000184e8f13239a1ea2847ee401d81585fd,UnsafeAccessor,4ef83000184e8f13239a1ea2847ee401d81585fd,https://github.com//Karlatemp/UnsafeAccessor,971c479496c38c89f6201ee73c108d2a342a9a5a,,
10395,CVE-2022-31142,https://github.com/fastify/fastify-bearer-auth/commit/f921a0582dc83112039004a9b5041141b50c5b3f,fastify-bearer-auth,f921a0582dc83112039004a9b5041141b50c5b3f,https://github.com//fastify/fastify-bearer-auth,c435e93a917df6f27e012625d5f710c1a6611fbb,,
10396,CVE-2022-31142,https://github.com/fastify/fastify-bearer-auth/commit/39353b15409ee99474545f615ffb16180cf3b716,fastify-bearer-auth,39353b15409ee99474545f615ffb16180cf3b716,https://github.com//fastify/fastify-bearer-auth,146f88c87f6b62a07e6196835721c5efb69f1d8f,,
10399,CVE-2022-31145,https://github.com/flyteorg/flyteadmin/commit/a1ec282d02706e074bc4986fd0412e5da3b9d00a,flyteadmin,a1ec282d02706e074bc4986fd0412e5da3b9d00a,https://github.com//flyteorg/flyteadmin,f18839d61860dfa837c1540aa16d8a2beb9e4d89,"auth/authzserver/authorize_test.go,auth/authzserver/resource_server_test.go","611a85f0db7325457c714c0dcd689bf2c5d818e5,a1ec282d02706e074bc4986fd0412e5da3b9d00a"
10400,CVE-2022-31147,https://github.com/jquery-validation/jquery-validation/commit/5bbd80d27fc6b607d2f7f106c89522051a9fb0dd,jquery-validation,5bbd80d27fc6b607d2f7f106c89522051a9fb0dd,https://github.com//jquery-validation/jquery-validation,3d3c1fb880c3c623da334e9b6b32a861a16efeb8,,
10402,CVE-2022-31153,https://github.com/OpenZeppelin/cairo-contracts/commit/2cd60279c3332285d47edf9ee3888b71257acdc9,cairo-contracts,2cd60279c3332285d47edf9ee3888b71257acdc9,https://github.com//OpenZeppelin/cairo-contracts,f7d319fb19b9afe868034283d66062ae83da649a,"src/openzeppelin/account/library.cairo,tests/utils.py","2ebdc7352471c53838c1c0d39f3ab2da802b5881,449a4cee35fd8ff9c85ad3fc9b943dcda36c4a11,1a0171023eeb8b622646602f047fd0708c00c8c4,47829d1e761f70575f8ca45469b857723fa59d34,adac105fec1cc021565dedbacfa3e8c515039951,75ed19a06117ec9658c6be68c27dd8d311ec8752,62d20efd7da8dc3f87b83865d264cfccfdc54064,fa42ab36c5af63bed89ab91b761d7f3bbb3eb0a5,645dd3f42809bfd0bf12d1c6930fde88f0adf449,58c18e16ace8d2aa04e87a40fae5863b20062315,fa5bc1844ff76ef1800572238c83b76b77879cbd,1d5510c6751d00224696af6b482673078cbbcc7a,1343b1e00cf631fd5608970517243c02ac76cba8,2cd60279c3332285d47edf9ee3888b71257acdc9,437383a95430474bca8bd29e9bb7d20eb91ea33a,f7d319fb19b9afe868034283d66062ae83da649a,60f52a3db6c8cd0b3b0282d3eec4af742b7fa99e,d60e402ca9cc4af2b34ac53328ba40c2f18a4fc4"
10404,CVE-2022-31160,https://github.com/jquery/jquery-ui/commit/8cc5bae1caa1fcf96bf5862c5646c787020ba3f9,jquery-ui,8cc5bae1caa1fcf96bf5862c5646c787020ba3f9,https://github.com//jquery/jquery-ui,b53e7beb6884a8de7710146112bc48aecd8737b4,ui/widgets/checkboxradio.js,"a8fa502853822f7442e3cbc9a66dc3d9e5a44ee1,abc2a755f97689145de81000534cca138736a539,55cd9488ccd897bb9b75450852c100d13cf0df02,25d0c857188c19347c869f803530289762199f92,e77fbe5388abeeb1d0f8f377161a0fc039897594,70dae67b73dfea9126f126f516fe8286f1e73417,2bf307313b9e40900193267bc2fb779b9ab24b5c"
10409,CVE-2022-31173,https://github.com/graphql-rust/juniper/commit/8d28cdba6eb10f53490ba41d1b5cb40506c2de22,juniper,8d28cdba6eb10f53490ba41d1b5cb40506c2de22,https://github.com//graphql-rust/juniper,c6507139978253530a72f0612e3d56e48c8cb918,"juniper/src/validation/rules/no_fragment_cycles.rs,juniper/src/validation/rules/no_unused_fragments.rs,juniper/src/validation/rules/no_undefined_variables.rs,juniper/src/validation/rules/no_unused_variables.rs,juniper/src/validation/rules/variables_in_allowed_position.rs","0c7e39f14eaf63aaedbad263a4b243dcbb2ea9ac,8d28cdba6eb10f53490ba41d1b5cb40506c2de22,^94d689fa820f3c7ecafc59c580106c43684644b,a0f2c3bbdd4acef51409c4e86af93d0cc658f954,619a2e57f984e5feea237a62043157308a6d8bb7,835dee1a8eb0c53b915911fad5cec018325d577a"
10410,CVE-2022-31173,https://github.com/graphql-rust/juniper/commit/2b609ee057be950e3454b69fadc431d120e407bb,juniper,2b609ee057be950e3454b69fadc431d120e407bb,https://github.com//graphql-rust/juniper,6d6c71fc3b4ea28f83842b37f5154727cc641b7c,"juniper/src/validation/rules/no_fragment_cycles.rs,juniper/src/validation/rules/no_unused_fragments.rs,juniper/src/validation/rules/no_undefined_variables.rs,juniper/src/validation/rules/no_unused_variables.rs,juniper/src/validation/rules/variables_in_allowed_position.rs","0c7e39f14eaf63aaedbad263a4b243dcbb2ea9ac,39d1e434204399357470c17c1f2a1b0b58fa6432,^94d689fa820f3c7ecafc59c580106c43684644b,a0f2c3bbdd4acef51409c4e86af93d0cc658f954,2b609ee057be950e3454b69fadc431d120e407bb,619a2e57f984e5feea237a62043157308a6d8bb7,835dee1a8eb0c53b915911fad5cec018325d577a"
10411,CVE-2022-31181,https://github.com/PrestaShop/PrestaShop/commit/b6d96e7c2a4e35a44e96ffbcdfd34439b56af804,PrestaShop,b6d96e7c2a4e35a44e96ffbcdfd34439b56af804,https://github.com//PrestaShop/PrestaShop,dc8dc1faef7185ad30fc8dcb0653524d9bfb7c82,,
10413,CVE-2022-31183,https://github.com/typelevel/fs2/commit/659824395826a314e0a4331535dbf1ef8bef8207,fs2,659824395826a314e0a4331535dbf1ef8bef8207,https://github.com//typelevel/fs2,6bff27df372adc948c2cc07b09d21885c1e2440a,,
10415,CVE-2022-31185,https://github.com/makedeb/mprweb/commit/d13e3f2f5a9c0b0f6782f35d837090732026ad77,mprweb,d13e3f2f5a9c0b0f6782f35d837090732026ad77,https://github.com//makedeb/mprweb,908b81ac72a8dca1fa6e3504eba83aaddd1a15da,,
10417,CVE-2022-31188,https://github.com/cvat-ai/cvat/commit/6fad1764efd922d99dbcda28c4ee72d071aa5a07,cvat,6fad1764efd922d99dbcda28c4ee72d071aa5a07,https://github.com//cvat-ai/cvat,a3bc6ed2a0a7564950e95701825be260cde1a9b5,,
10432,CVE-2022-31196,https://github.com/vran-dev/databasir/commit/226c20e0c9124037671a91d6b3e5083bd2462058,databasir,226c20e0c9124037671a91d6b3e5083bd2462058,https://github.com//vran-dev/databasir,4df8f9b93e35d81927a41bc793dbc0cfbb3c2ba6,,
10433,CVE-2022-31197,https://github.com/pgjdbc/pgjdbc/commit/739e599d52ad80f8dcd6efedc6157859b1a9d637,pgjdbc,739e599d52ad80f8dcd6efedc6157859b1a9d637,https://github.com//pgjdbc/pgjdbc,736f9598c5b32a19c645ad33f118d2c9c266e90e,,
10436,CVE-2022-31306,https://github.com/nginx/njs/commit/81af26364c21c196dd21fb5e14c7fa9ce7debd17,njs,81af26364c21c196dd21fb5e14c7fa9ce7debd17,https://github.com//nginx/njs,99239ae377a71a4c79213f4be69d828c399e23da,,
10437,CVE-2022-31307,https://github.com/nginx/njs/commit/eafe4c7a326b163612f10861392622b5da5b1792,njs,eafe4c7a326b163612f10861392622b5da5b1792,https://github.com//nginx/njs,982100ba56798dfc487ec9d792ce91916e14c5cc,src/njs_iterator.c,"573366bc2e7bab321e2b15e0d5e6bdab9caebca1,f5d710bdc0cd4ab51fb26302a6e391c2d17dbb5b,eafe4c7a326b163612f10861392622b5da5b1792,011e1f76bcf5b69bff37d6c0799ee0f4ac023d9b,f67c50163566785b563d4c08a5c89a95eb2eb21d"
10443,CVE-2022-31501,https://github.com/ChaoticOnyx/OnyxForum/commit/f25543dfc62a9694d7e4f67eebfa45e3de916053,OnyxForum,f25543dfc62a9694d7e4f67eebfa45e3de916053,https://github.com//ChaoticOnyx/OnyxForum,4077b499a1ca213f3eb55b8321a4733d83531750,,
10444,CVE-2022-31502,https://github.com/operatorequals/wormnest/commit/2dfe96fc2570586ac487b399ac20d41b3c114861,wormnest,2dfe96fc2570586ac487b399ac20d41b3c114861,https://github.com//operatorequals/wormnest,dd981626b574a89939babd1246588580ecc323f9,,
10445,CVE-2022-31506,https://github.com/cmusatyalab/opendiamond/commit/398049c187ee644beabab44d6fece82251c1ea56,opendiamond,398049c187ee644beabab44d6fece82251c1ea56,https://github.com//cmusatyalab/opendiamond,d2f20ffff793f88335f2c0244679d7193295abe2,,
10446,CVE-2022-31507,https://github.com/ganga-devs/ganga/commit/730e7aba192407d35eb37dd7938d49071124be8c,ganga,730e7aba192407d35eb37dd7938d49071124be8c,https://github.com//ganga-devs/ganga,0c0f9e33b36ee7ead0855f1464f8d4efad26bdbc,,
10447,CVE-2022-31508,https://github.com/idayrus/evoting/commit/241d92a4d68f524365a6322b5bbcfaa7d9abc8a3,evoting,241d92a4d68f524365a6322b5bbcfaa7d9abc8a3,https://github.com//idayrus/evoting,d9ef8c7c0343c7986fe06ff976395775d5844732,,
10448,CVE-2022-3152,https://github.com/phpfusion/phpfusion/commit/57c96d4a0c00e8e1e25100087654688123c6e991,phpfusion,57c96d4a0c00e8e1e25100087654688123c6e991,https://github.com//phpfusion/phpfusion,2f9a2014aef0d218c1cfecf88b9bd0a7eee40a0e,,
10450,CVE-2022-31549,https://github.com/olmax99/helm-flask-celery/commit/28c985d712d7ac26893433e8035e2e3678fcae9f,helm-flask-celery,28c985d712d7ac26893433e8035e2e3678fcae9f,https://github.com//olmax99/helm-flask-celery,0e8a6bdc4fa5b35fbdda18b27c8e768df8a9bb3c,,
10451,CVE-2022-31564,https://github.com/woduq1414/munhak-moa/commit/e8f800373b20cb22de70c7a994325b8903877da0,munhak-moa,e8f800373b20cb22de70c7a994325b8903877da0,https://github.com//woduq1414/munhak-moa,cdcc98959879c2e88a89eea164e806b3b0e09972,,
10452,CVE-2022-31620,https://github.com/thorfdbg/libjpeg/commit/ef4a29a62ab48b8dc235f4af52cfd6319eda9a6a,libjpeg,ef4a29a62ab48b8dc235f4af52cfd6319eda9a6a,https://github.com//thorfdbg/libjpeg,4aebbf91dc4d25eec43175c8c7bdf89507749525,codestream/acsequentialscan.hpp,"87636f3b26b41b85b2fb7355c589a8c456ef808c,99764820d250dcb5c7d56e4526edb70f999be1c6,^cba8773e5ad234e7a98b9d2684f582374c9647f,df24f11eb2bf92335dcf22cf6187ee96ed95e470"
10453,CVE-2022-31621,https://github.com/MariaDB/server/commit/b1351c15946349f9daa7e5297fb2ac6f3139e4a8,server,b1351c15946349f9daa7e5297fb2ac6f3139e4a8,https://github.com//MariaDB/server,8937762ead9623f4bcd23d445319c08e07d6c321,,
10454,CVE-2022-31622,https://github.com/MariaDB/server/commit/e1eb39a446c30b8459c39fd7f2ee1c55a36e97d2,server,e1eb39a446c30b8459c39fd7f2ee1c55a36e97d2,https://github.com//MariaDB/server,8b6dfc3c029e32dccd6c311b861d6a2ec5163ab6,,
10455,CVE-2022-31623,https://github.com/MariaDB/server/commit/7c30bc38a588b22b01f11130cfe99e7f36accf94,server,7c30bc38a588b22b01f11130cfe99e7f36accf94,https://github.com//MariaDB/server,e1eb39a446c30b8459c39fd7f2ee1c55a36e97d2,,
10456,CVE-2022-31624,https://github.com/MariaDB/server/commit/d627d00b13ab2f2c0954ea7b77202470cb102944,server,d627d00b13ab2f2c0954ea7b77202470cb102944,https://github.com//MariaDB/server,d22c8cae00f7a7517c9b8228efbb543037c23c97,,
10460,CVE-2022-3173,https://github.com/snipe/snipe-it/commit/dcab1381e7ee0b7fd1df3a34750dbff4b79185b2,snipe-it,dcab1381e7ee0b7fd1df3a34750dbff4b79185b2,https://github.com//snipe/snipe-it,9cae4f1d1b163e92ce749554fa63418a6ac6f757,,
10463,CVE-2022-3178,https://github.com/gpac/gpac/commit/77510778516803b7f7402d7423c6d6bef50254c3,gpac,77510778516803b7f7402d7423c6d6bef50254c3,https://github.com//gpac/gpac,4c7730384f0ec26b79d536ba79fbbfc746fda87a,,
10466,CVE-2022-31796,https://github.com/thorfdbg/libjpeg/commit/187035b9726710b4fe11d565c7808975c930895d,libjpeg,187035b9726710b4fe11d565c7808975c930895d,https://github.com//thorfdbg/libjpeg,ef4a29a62ab48b8dc235f4af52cfd6319eda9a6a,,
10469,CVE-2022-31888,https://github.com/osTicket/osTicket/commit/85a76f403a3a116176d0798f39a4c430181d8364,osTicket,85a76f403a3a116176d0798f39a4c430181d8364,https://github.com//osTicket/osTicket,01a378f6400f013a5deda86dd2cb82d7ec3ffad8,"include/class.usersession.php,include/class.auth.php","209dcc4c8bb2e523f1b7654279398a9bfbf54803,1c3b2df2e39142649d6c033c067d4379bb67ba21,3db092332251d25f5a5750fdb854dd1d77e53672,cff12f7078dd0a9d57429da2a44699a7ca76d52c,109cba621a91caaa159062d51a4e964a56eb6bb4,395d435e227d0ef689a428bb6b740943efc63573,da05573f8c31b5e579518814234f3506b335c706,1ea3a12a883608b91550d638c6c65b9baf34bcb0,8e3fd4d4a92d2a85e8904582febf7feef3341b71,dab78a3ef83daa24e1a9a2686d57daade1b26f91,3a2f072d63aa9e88915d7786267ba53e0473a467,103c95d54c1a75e41ebddc667cea229f6a506388,1fc40c3e3fce7f85c2a46cce95e4cb683a20c481,d8e06626f66b645e9964bfc11bf90f7d59770aad,47dd738ea2280edaae0d5bcf9443569c3974f89a,9ec863cf85ffa47f50f58e3d4a81f83e3244d54b,a4668e2e0714621a12e5bf93c2036b359120e0ff,15df0d97c30ac01d77437ebc94430f968ef80787,8fcd6a56b767c62aa488fc9fb1c3bb8b4d3d6fcb,dcafe20f5d2d4208d29e5ca8584e7c3aec00b79b,c1f00222dedf7a69c44f9d1aada4e2a19d60786a,c67977b67ee8fa9c39cc85073e0324b09f5315ab,864d35393eb940bcfd2e57a06941fb55089b0c0a,ea8610348a6614b84b06af95e10682c947522d35,f9f0c644b11cbde27218f642db8663ffcf668fd9,7eef427a1dd048ce0a95d77e3cd9e3e7ceb24033,6f23bf7e93da0c77337a340e4e9c202e10050550,680d96d068c0fa7dcdcdf06f56256539e5886b09,57448f366ed108825d936f3e10d31714097ae910,1aaab76f8c37b4e996d843c17005d34348bbea18,85a76f403a3a116176d0798f39a4c430181d8364,57845b7f3261d2146f08459ef90c27ce82269f77,918978096f029982d5ad811d0271046f31433dd2,ab8c76cf27dc0a90eaf24ed9fb5a852e1b1c2fdf,4d729b2c062368edc6ca3216897b54343687e799,43e07c2154a6e9a383269da5d51d5329c19d9cdf,ee91d179d364b5e1348946c9af33d79a84a01787,f19b706844bb2f5b43a3d4e7d77d71049ddd5fcf,002764562a98a8a780d09adb00f4a80e35a59288,e1aba7c2c7b5ab59755cd3485fc29de95e032419,2bdbafec687cb2a64c101fc18092027e295132c6,b755b990eca64f2d720b8f926c2078a62bc7db23,02926ef47ca00473cfc8a27dbc66e71c814772ee,bf8ea55ab39fa5e06cc0c0795473655e658aea79,59f88d5c828168f15a0d4c0e5b471b03a1ec849d,ee072130ceac08b47938f488859682f541b82c0d,ebfb0b459ae48d11409db20ccd7a4b8575b076a7,4818652403806f194470194b8c1aeb2f13e75e53,68408b09e2ff2c2112a31812d3a1adc218ccb34a,a86eea26299ebc79403e02657bf6c77099f0ef2b,c7b0744562f3669cb7f5a298675f7fbe34477076,bb3d092e5f844445bec739eafd63a54e0366f318"
10470,CVE-2022-31889,https://github.com/osTicket/osTicket-plugins/commit/047a1c3ae4f12f8952bbdad8143d5b74fdac14b1,osTicket-plugins,047a1c3ae4f12f8952bbdad8143d5b74fdac14b1,https://github.com//osTicket/osTicket-plugins,0b59afbd2d4ccd0522552198a9aaf1ec05b5071e,,
10471,CVE-2022-31890,https://github.com/osTicket/osTicket-plugins/commit/0b59afbd2d4ccd0522552198a9aaf1ec05b5071e,osTicket-plugins,0b59afbd2d4ccd0522552198a9aaf1ec05b5071e,https://github.com//osTicket/osTicket-plugins,8b33116282ccde90a30e501331c2428d82679ce1,,
10473,CVE-2022-32065,https://github.com/yangzongzhuan/RuoYi/commit/d8b2a9a905fb750fa60e2400238cf4750a77c5e6,RuoYi,d8b2a9a905fb750fa60e2400238cf4750a77c5e6,https://github.com//yangzongzhuan/RuoYi,6df2609d1add00158d6b9125fb134d0fae1562a9,,
10474,CVE-2022-32074,https://github.com/osTicket/osTicket-plugins/commit/a7842d494889fd5533d13deb3c6a7789768795ae,osTicket-plugins,a7842d494889fd5533d13deb3c6a7789768795ae,https://github.com//osTicket/osTicket-plugins,8b33116282ccde90a30e501331c2428d82679ce1,,
10479,CVE-2022-32166,https://github.com/cloudbase/ovs/commit/2ed6505555cdcb46f9b1f0329d1491b75290fc73,ovs,2ed6505555cdcb46f9b1f0329d1491b75290fc73,https://github.com//cloudbase/ovs,fc1847b279c361522652e1dc90b01829d8fdad63,,
10485,CVE-2022-32201,https://github.com/thorfdbg/libjpeg/commit/ea6315164b1649ff932a396b7600eac4bffcfaba,libjpeg,ea6315164b1649ff932a396b7600eac4bffcfaba,https://github.com//thorfdbg/libjpeg,920542bead9fec62b3d798b1179277f0f10334d6,,
10486,CVE-2022-32202,https://github.com/thorfdbg/libjpeg/commit/51c3241b6da39df30f016b63f43f31c4011222c7,libjpeg,51c3241b6da39df30f016b63f43f31c4011222c7,https://github.com//thorfdbg/libjpeg,ea6315164b1649ff932a396b7600eac4bffcfaba,,
10488,CVE-2022-3222,https://github.com/gpac/gpac/commit/4e7736d7ec7bf64026daa611da951993bb42fdaf,gpac,4e7736d7ec7bf64026daa611da951993bb42fdaf,https://github.com//gpac/gpac,d89dc0940cf68988c33c9c4483bee52935563606,src/bifs/script_dec.c,"39e8a53fc7d0fb6360a30d4dd32763b198dd0618,f3ba40d5a48b826da85f4d4e41085079960e9706,f1f98615860cbe1851794b8e68e865cca4121eb5,4e7736d7ec7bf64026daa611da951993bb42fdaf,a37fc9b2a1ada38a2decae4e0061c668238f127f,^7cd2f95dd031f4f631d600001d5674b74d8c74f"
10491,CVE-2022-3224,https://github.com/ionicabizau/parse-url/commit/9cacf38de02db0fb1358bd6ec04543e523cd6a8e,parse-url,9cacf38de02db0fb1358bd6ec04543e523cd6a8e,https://github.com//ionicabizau/parse-url,9a78bd8583c5ad3689656b785f16ae0560b2acbe,package.json,"9cacf38de02db0fb1358bd6ec04543e523cd6a8e,8ab1b2e6ef127d3d24f33694e93d0980ac0a2891"
10495,CVE-2022-32323,https://github.com/autotrace/autotrace/commit/2b44c173027736c64b3f379bd154c41bab745423,autotrace,2b44c173027736c64b3f379bd154c41bab745423,https://github.com//autotrace/autotrace,746c0d280668f250a7f58a54ebc76f81091373c0,src/input-bmp.c,"ab73c9a8fedea8e374aca54bd55215b287608199,4bb4d9e2e97932ea65edb7f2002a8146794a36eb,7091326d31e9f9f84f0a44db11a69430d40bb78e,ce1a10d913fb210aa2f2eccb04c63a5b7f442a1e,1445f704a07d10683c2d46d532eb32d1136e47d1,^7c687d7a6327d232160cdfd9d9e811912087c8b,64c5833e55d7672d6136a3fbfeae24bd012d36a5,aaf410dd663a1a5bc7b5f5e4e75b79b2e6d3a0dd,fa068c3504b0a16ad85cbb55da69c71bf0bf428c,a943ffb87ba93b9cb6f0c2d5b42dd98f4967216a"
